T_K,T_C,J_MA_cm2,L_um,jL_product_A_cm,immortal,MTTF_hours,Ea_eff_eV_ground_truth,n_eff_ground_truth,blech_boost_ground_truth
545.0,271.85,0.5,90.0,4500.0,False,393.68223593846835,1.0824,1.8696,3.0
545.0,271.85,0.5,130.0,6500.0,False,276.34676779116387,1.0824,1.8696,1.8571
545.0,271.85,0.5,200.0,10000.0,False,196.22126314146794,1.0824,1.8696,1.4286
545.0,271.85,0.5,350.0,17500.0,False,106.8459388148635,1.0824,1.8696,1.2069
545.0,271.85,0.5,600.0,30000.0,False,124.9074350771879,1.0824,1.8696,1.1111
545.0,271.85,1.0,5.0,500.0,True,,1.0824,1.7692,
545.0,271.85,1.0,15.0,1500.0,True,,1.0824,1.7692,
545.0,271.85,1.0,25.0,2500.0,True,,1.0824,1.7692,
545.0,271.85,1.0,35.0,3500.0,False,255.41206815163403,1.0824,1.7692,7.0
545.0,271.85,1.0,40.0,4000.0,False,138.83478848797876,1.0824,1.7692,4.0
545.0,271.85,1.0,50.0,5000.0,False,95.98285841291073,1.0824,1.7692,2.5
545.0,271.85,1.0,65.0,6500.0,False,74.71504427247817,1.0824,1.7692,1.8571
545.0,271.85,1.0,90.0,9000.0,False,58.73114377942004,1.0824,1.7692,1.5
545.0,271.85,1.0,130.0,13000.0,False,44.990902338348114,1.0824,1.7692,1.3
545.0,271.85,1.0,200.0,20000.0,False,31.874478858816474,1.0824,1.7692,1.1765
545.0,271.85,1.0,350.0,35000.0,False,36.50784786033657,1.0824,1.7692,1.0938
545.0,271.85,1.0,600.0,60000.0,False,40.0442780280214,1.0824,1.7692,1.0526
545.0,271.85,2.0,5.0,1000.0,True,,1.0824,1.625,
545.0,271.85,2.0,15.0,3000.0,True,,1.0824,1.625,
545.0,271.85,2.0,25.0,5000.0,False,23.34320472682628,1.0824,1.625,2.5
545.0,271.85,2.0,35.0,7000.0,False,21.155274867175137,1.0824,1.625,1.75
545.0,271.85,2.0,40.0,8000.0,False,20.16291252959045,1.0824,1.625,1.6
545.0,271.85,2.0,50.0,10000.0,False,16.01118066929466,1.0824,1.625,1.4286
545.0,271.85,2.0,65.0,13000.0,False,9.028439721358621,1.0824,1.625,1.3
545.0,271.85,2.0,90.0,18000.0,False,10.893764725606557,1.0824,1.625,1.2
545.0,271.85,2.0,130.0,26000.0,False,16.49591831609136,1.0824,1.625,1.1304
545.0,271.85,2.0,200.0,40000.0,False,10.952449744084937,1.0824,1.625,1.0811
545.0,271.85,2.0,350.0,70000.0,False,8.53148483825928,1.0824,1.625,1.0448
545.0,271.85,2.0,600.0,120000.0,False,13.574420767883005,1.0824,1.625,1.0256
545.0,271.85,4.0,5.0,2000.0,True,,1.0824,1.4545,
545.0,271.85,4.0,15.0,6000.0,False,7.575294048579912,1.0824,1.4545,2.0
545.0,271.85,4.0,25.0,10000.0,False,6.373556709656921,1.0824,1.4545,1.4286
545.0,271.85,4.0,35.0,14000.0,False,5.015070643446503,1.0824,1.4545,1.2727
545.0,271.85,4.0,40.0,16000.0,False,4.9836616146829344,1.0824,1.4545,1.2308
545.0,271.85,4.0,50.0,20000.0,False,4.696004150204824,1.0824,1.4545,1.1765
545.0,271.85,4.0,65.0,26000.0,False,4.744410643373077,1.0824,1.4545,1.1304
545.0,271.85,4.0,90.0,36000.0,False,5.802956876381328,1.0824,1.4545,1.0909
545.0,271.85,4.0,130.0,52000.0,False,4.640471699794128,1.0824,1.4545,1.0612
545.0,271.85,4.0,200.0,80000.0,False,3.098480917538272,1.0824,1.4545,1.039
545.0,271.85,4.0,350.0,140000.0,False,4.13051614490656,1.0824,1.4545,1.0219
545.0,271.85,4.0,600.0,240000.0,False,4.542795389205222,1.0824,1.4545,1.0127
545.0,271.85,8.0,5.0,4000.0,False,6.996883543736667,1.0824,1.2941,4.0
545.0,271.85,8.0,15.0,12000.0,False,1.8266006749294332,1.0824,1.2941,1.3333
545.0,271.85,8.0,25.0,20000.0,False,2.046285004179635,1.0824,1.2941,1.1765
545.0,271.85,8.0,35.0,28000.0,False,1.8799692212316408,1.0824,1.2941,1.12
545.0,271.85,8.0,40.0,32000.0,False,2.3704576745824943,1.0824,1.2941,1.1034
545.0,271.85,8.0,50.0,40000.0,False,1.410898366430336,1.0824,1.2941,1.0811
545.0,271.85,8.0,65.0,52000.0,False,1.4363119663505537,1.0824,1.2941,1.0612
545.0,271.85,8.0,90.0,72000.0,False,1.455583886854526,1.0824,1.2941,1.0435
545.0,271.85,8.0,130.0,104000.0,False,1.3972449704812053,1.0824,1.2941,1.0297
545.0,271.85,8.0,200.0,160000.0,False,1.3023759591391448,1.0824,1.2941,1.0191
545.0,271.85,8.0,350.0,280000.0,False,0.975442690895255,1.0824,1.2941,1.0108
545.0,271.85,8.0,600.0,480000.0,False,1.3768937437520932,1.0824,1.2941,1.0063
550.37,277.22,0.5,5.0,250.0,True,,1.0891,1.8696,
550.37,277.22,0.5,15.0,750.0,True,,1.0891,1.8696,
550.37,277.22,0.5,25.0,1250.0,True,,1.0891,1.8696,
550.37,277.22,0.5,35.0,1750.0,True,,1.0891,1.8696,
550.37,277.22,0.5,40.0,2000.0,True,,1.0891,1.8696,
550.37,277.22,0.5,50.0,2500.0,True,,1.0891,1.8696,
550.37,277.22,0.5,65.0,3250.0,False,1386.8276642191965,1.0891,1.8696,13.0
550.37,277.22,0.5,90.0,4500.0,False,281.1954860285397,1.0891,1.8696,3.0
550.37,277.22,0.5,130.0,6500.0,False,250.57730641818338,1.0891,1.8696,1.8571
550.37,277.22,0.5,200.0,10000.0,False,144.4744118546873,1.0891,1.8696,1.4286
550.37,277.22,0.5,350.0,17500.0,False,147.83956791199617,1.0891,1.8696,1.2069
550.37,277.22,0.5,600.0,30000.0,False,116.6286170446157,1.0891,1.8696,1.1111
550.37,277.22,1.0,5.0,500.0,True,,1.0891,1.7692,
550.37,277.22,1.0,15.0,1500.0,True,,1.0891,1.7692,
550.37,277.22,1.0,25.0,2500.0,True,,1.0891,1.7692,
550.37,277.22,1.0,35.0,3500.0,False,226.01475888640027,1.0891,1.7692,7.0
550.37,277.22,1.0,40.0,4000.0,False,118.97455546389558,1.0891,1.7692,4.0
550.37,277.22,1.0,50.0,5000.0,False,87.56115671138734,1.0891,1.7692,2.5
550.37,277.22,1.0,65.0,6500.0,False,53.418608942725335,1.0891,1.7692,1.8571
550.37,277.22,1.0,90.0,9000.0,False,46.090749613711296,1.0891,1.7692,1.5
550.37,277.22,1.0,130.0,13000.0,False,39.175175217658726,1.0891,1.7692,1.3
550.37,277.22,1.0,200.0,20000.0,False,32.136908501723106,1.0891,1.7692,1.1765
550.37,277.22,1.0,350.0,35000.0,False,33.151519839827316,1.0891,1.7692,1.0938
550.37,277.22,1.0,600.0,60000.0,False,41.97945314406082,1.0891,1.7692,1.0526
550.37,277.22,2.0,5.0,1000.0,True,,1.0891,1.625,
550.37,277.22,2.0,15.0,3000.0,True,,1.0891,1.625,
550.37,277.22,2.0,25.0,5000.0,False,21.069052351915893,1.0891,1.625,2.5
550.37,277.22,2.0,35.0,7000.0,False,16.35624173409708,1.0891,1.625,1.75
550.37,277.22,2.0,40.0,8000.0,False,16.9580819592379,1.0891,1.625,1.6
550.37,277.22,2.0,50.0,10000.0,False,14.876562622204315,1.0891,1.625,1.4286
550.37,277.22,2.0,65.0,13000.0,False,11.429477768199234,1.0891,1.625,1.3
550.37,277.22,2.0,90.0,18000.0,False,7.366092026912338,1.0891,1.625,1.2
550.37,277.22,2.0,130.0,26000.0,False,10.720757387390552,1.0891,1.625,1.1304
550.37,277.22,2.0,200.0,40000.0,False,6.801304708960921,1.0891,1.625,1.0811
550.37,277.22,2.0,350.0,70000.0,False,11.431437865091805,1.0891,1.625,1.0448
550.37,277.22,2.0,600.0,120000.0,False,9.233267077056945,1.0891,1.625,1.0256
550.37,277.22,4.0,5.0,2000.0,True,,1.0891,1.4545,
550.37,277.22,4.0,15.0,6000.0,False,7.009958028164533,1.0891,1.4545,2.0
550.37,277.22,4.0,25.0,10000.0,False,3.7644121111252598,1.0891,1.4545,1.4286
550.37,277.22,4.0,35.0,14000.0,False,3.0420126914012826,1.0891,1.4545,1.2727
550.37,277.22,4.0,40.0,16000.0,False,3.8612306444268785,1.0891,1.4545,1.2308
550.37,277.22,4.0,50.0,20000.0,False,3.5314616258782014,1.0891,1.4545,1.1765
550.37,277.22,4.0,65.0,26000.0,False,3.1680131607907316,1.0891,1.4545,1.1304
550.37,277.22,4.0,90.0,36000.0,False,3.3332373175108985,1.0891,1.4545,1.0909
550.37,277.22,4.0,130.0,52000.0,False,4.848998720917474,1.0891,1.4545,1.0612
550.37,277.22,4.0,200.0,80000.0,False,3.5524356790216842,1.0891,1.4545,1.039
550.37,277.22,4.0,350.0,140000.0,False,3.6085993945975443,1.0891,1.4545,1.0219
550.37,277.22,4.0,600.0,240000.0,False,3.467392068106226,1.0891,1.4545,1.0127
550.37,277.22,8.0,5.0,4000.0,False,5.820992750594403,1.0891,1.2941,4.0
550.37,277.22,8.0,15.0,12000.0,False,1.5104814811944538,1.0891,1.2941,1.3333
550.37,277.22,8.0,25.0,20000.0,False,1.0075905367185558,1.0891,1.2941,1.1765
550.37,277.22,8.0,35.0,28000.0,False,1.2690872046491377,1.0891,1.2941,1.12
550.37,277.22,8.0,40.0,32000.0,False,1.4527489213951237,1.0891,1.2941,1.1034
550.37,277.22,8.0,50.0,40000.0,False,1.0895324098414487,1.0891,1.2941,1.0811
550.37,277.22,8.0,65.0,52000.0,False,1.204694090731477,1.0891,1.2941,1.0612
550.37,277.22,8.0,90.0,72000.0,False,1.0964210595516208,1.0891,1.2941,1.0435
550.37,277.22,8.0,130.0,104000.0,False,1.503554407887665,1.0891,1.2941,1.0297
550.37,277.22,8.0,200.0,160000.0,False,1.3292351510271272,1.0891,1.2941,1.0191
550.37,277.22,8.0,350.0,280000.0,False,1.2992151225889013,1.0891,1.2941,1.0108
550.37,277.22,8.0,600.0,480000.0,False,1.28758317084575,1.0891,1.2941,1.0063
563.79,290.64,0.5,5.0,250.0,True,,1.1045,1.8696,
563.79,290.64,0.5,15.0,750.0,True,,1.1045,1.8696,
563.79,290.64,0.5,25.0,1250.0,True,,1.1045,1.8696,
563.79,290.64,0.5,35.0,1750.0,True,,1.1045,1.8696,
563.79,290.64,0.5,40.0,2000.0,True,,1.1045,1.8696,
563.79,290.64,0.5,50.0,2500.0,True,,1.1045,1.8696,
563.79,290.64,0.5,65.0,3250.0,False,752.3452286720662,1.1045,1.8696,13.0
563.79,290.64,0.5,90.0,4500.0,False,179.8420671015933,1.1045,1.8696,3.0
563.79,290.64,0.5,130.0,6500.0,False,90.47692547174074,1.1045,1.8696,1.8571
563.79,290.64,0.5,200.0,10000.0,False,59.89194229752602,1.1045,1.8696,1.4286
563.79,290.64,0.5,350.0,17500.0,False,71.83686114675209,1.1045,1.8696,1.2069
563.79,290.64,0.5,600.0,30000.0,False,67.8834581287494,1.1045,1.8696,1.1111
563.79,290.64,1.0,5.0,500.0,True,,1.1045,1.7692,
563.79,290.64,1.0,15.0,1500.0,True,,1.1045,1.7692,
563.79,290.64,1.0,25.0,2500.0,True,,1.1045,1.7692,
563.79,290.64,1.0,35.0,3500.0,False,138.0258691224513,1.1045,1.7692,7.0
563.79,290.64,1.0,40.0,4000.0,False,83.27397073832891,1.1045,1.7692,4.0
563.79,290.64,1.0,50.0,5000.0,False,52.03579230204518,1.1045,1.7692,2.5
563.79,290.64,1.0,65.0,6500.0,False,26.29758106111828,1.1045,1.7692,1.8571
563.79,290.64,1.0,90.0,9000.0,False,23.40071654661196,1.1045,1.7692,1.5
563.79,290.64,1.0,130.0,13000.0,False,22.978424248976157,1.1045,1.7692,1.3
563.79,290.64,1.0,200.0,20000.0,False,28.288232963475725,1.1045,1.7692,1.1765
563.79,290.64,1.0,350.0,35000.0,False,22.460727280403113,1.1045,1.7692,1.0938
563.79,290.64,1.0,600.0,60000.0,False,20.47785706843885,1.1045,1.7692,1.0526
563.79,290.64,2.0,5.0,1000.0,True,,1.1045,1.625,
563.79,290.64,2.0,15.0,3000.0,True,,1.1045,1.625,
563.79,290.64,2.0,25.0,5000.0,False,11.936594301287103,1.1045,1.625,2.5
563.79,290.64,2.0,35.0,7000.0,False,7.757205377756526,1.1045,1.625,1.75
563.79,290.64,2.0,40.0,8000.0,False,9.114131363298908,1.1045,1.625,1.6
563.79,290.64,2.0,50.0,10000.0,False,6.129186594959361,1.1045,1.625,1.4286
563.79,290.64,2.0,65.0,13000.0,False,6.347652796074431,1.1045,1.625,1.3
563.79,290.64,2.0,90.0,18000.0,False,5.969070133742873,1.1045,1.625,1.2
563.79,290.64,2.0,130.0,26000.0,False,7.264688576293121,1.1045,1.625,1.1304
563.79,290.64,2.0,200.0,40000.0,False,5.1874551532526,1.1045,1.625,1.0811
563.79,290.64,2.0,350.0,70000.0,False,3.667101145032132,1.1045,1.625,1.0448
563.79,290.64,2.0,600.0,120000.0,False,5.5983437746550315,1.1045,1.625,1.0256
563.79,290.64,4.0,5.0,2000.0,True,,1.1045,1.4545,
563.79,290.64,4.0,15.0,6000.0,False,3.1328388268370833,1.1045,1.4545,2.0
563.79,290.64,4.0,25.0,10000.0,False,2.501061550480216,1.1045,1.4545,1.4286
563.79,290.64,4.0,35.0,14000.0,False,2.185406857516811,1.1045,1.4545,1.2727
563.79,290.64,4.0,40.0,16000.0,False,2.054904612799689,1.1045,1.4545,1.2308
563.79,290.64,4.0,50.0,20000.0,False,2.3041588392445544,1.1045,1.4545,1.1765
563.79,290.64,4.0,65.0,26000.0,False,1.5625486758319405,1.1045,1.4545,1.1304
563.79,290.64,4.0,90.0,36000.0,False,1.7561166239938863,1.1045,1.4545,1.0909
563.79,290.64,4.0,130.0,52000.0,False,2.0455665072148976,1.1045,1.4545,1.0612
563.79,290.64,4.0,200.0,80000.0,False,1.6483160002898865,1.1045,1.4545,1.039
563.79,290.64,4.0,350.0,140000.0,False,1.3965238081871232,1.1045,1.4545,1.0219
563.79,290.64,4.0,600.0,240000.0,False,1.947424534413189,1.1045,1.4545,1.0127
563.79,290.64,8.0,5.0,4000.0,False,3.18173908747612,1.1045,1.2941,4.0
563.79,290.64,8.0,15.0,12000.0,False,0.8901210322404618,1.1045,1.2941,1.3333
563.79,290.64,8.0,25.0,20000.0,False,0.5892300844923019,1.1045,1.2941,1.1765
563.79,290.64,8.0,35.0,28000.0,False,0.8368533120985775,1.1045,1.2941,1.12
563.79,290.64,8.0,40.0,32000.0,False,0.5781778637328218,1.1045,1.2941,1.1034
563.79,290.64,8.0,50.0,40000.0,False,0.761055348470852,1.1045,1.2941,1.0811
563.79,290.64,8.0,65.0,52000.0,False,0.6243608585739859,1.1045,1.2941,1.0612
563.79,290.64,8.0,90.0,72000.0,False,0.5893430105493342,1.1045,1.2941,1.0435
563.79,290.64,8.0,130.0,104000.0,False,0.6476876335855741,1.1045,1.2941,1.0297
563.79,290.64,8.0,200.0,160000.0,False,0.6663786349088175,1.1045,1.2941,1.0191
563.79,290.64,8.0,350.0,280000.0,False,0.6168127621133033,1.1045,1.2941,1.0108
563.79,290.64,8.0,600.0,480000.0,False,0.7387796905763425,1.1045,1.2941,1.0063
577.21,304.06,0.5,5.0,250.0,True,,1.1177,1.8696,
577.21,304.06,0.5,15.0,750.0,True,,1.1177,1.8696,
577.21,304.06,0.5,25.0,1250.0,True,,1.1177,1.8696,
577.21,304.06,0.5,35.0,1750.0,True,,1.1177,1.8696,
577.21,304.06,0.5,40.0,2000.0,True,,1.1177,1.8696,
577.21,304.06,0.5,50.0,2500.0,True,,1.1177,1.8696,
577.21,304.06,0.5,65.0,3250.0,False,415.73834201315395,1.1177,1.8696,13.0
577.21,304.06,0.5,90.0,4500.0,False,118.82573945593953,1.1177,1.8696,3.0
577.21,304.06,0.5,130.0,6500.0,False,66.23654231618394,1.1177,1.8696,1.8571
577.21,304.06,0.5,200.0,10000.0,False,43.99423000539548,1.1177,1.8696,1.4286
577.21,304.06,0.5,350.0,17500.0,False,36.24053975830947,1.1177,1.8696,1.2069
577.21,304.06,0.5,600.0,30000.0,False,29.67346454939919,1.1177,1.8696,1.1111
577.21,304.06,1.0,5.0,500.0,True,,1.1177,1.7692,
577.21,304.06,1.0,15.0,1500.0,True,,1.1177,1.7692,
577.21,304.06,1.0,25.0,2500.0,True,,1.1177,1.7692,
577.21,304.06,1.0,35.0,3500.0,False,70.65756728207045,1.1177,1.7692,7.0
577.21,304.06,1.0,40.0,4000.0,False,36.650655593763695,1.1177,1.7692,4.0
577.21,304.06,1.0,50.0,5000.0,False,16.924909806366703,1.1177,1.7692,2.5
577.21,304.06,1.0,65.0,6500.0,False,16.560280125284777,1.1177,1.7692,1.8571
577.21,304.06,1.0,90.0,9000.0,False,12.662376177138158,1.1177,1.7692,1.5
577.21,304.06,1.0,130.0,13000.0,False,15.911482054415192,1.1177,1.7692,1.3
577.21,304.06,1.0,200.0,20000.0,False,8.805946437505098,1.1177,1.7692,1.1765
577.21,304.06,1.0,350.0,35000.0,False,8.514193767434636,1.1177,1.7692,1.0938
577.21,304.06,1.0,600.0,60000.0,False,12.014494885194624,1.1177,1.7692,1.0526
577.21,304.06,2.0,5.0,1000.0,True,,1.1177,1.625,
577.21,304.06,2.0,15.0,3000.0,True,,1.1177,1.625,
577.21,304.06,2.0,25.0,5000.0,False,9.110934597118757,1.1177,1.625,2.5
577.21,304.06,2.0,35.0,7000.0,False,4.6531222127603,1.1177,1.625,1.75
577.21,304.06,2.0,40.0,8000.0,False,4.326941089772832,1.1177,1.625,1.6
577.21,304.06,2.0,50.0,10000.0,False,4.65890454434225,1.1177,1.625,1.4286
577.21,304.06,2.0,65.0,13000.0,False,2.7263654513666675,1.1177,1.625,1.3
577.21,304.06,2.0,90.0,18000.0,False,2.6988144793886364,1.1177,1.625,1.2
577.21,304.06,2.0,130.0,26000.0,False,3.222515941402671,1.1177,1.625,1.1304
577.21,304.06,2.0,200.0,40000.0,False,4.055667222339794,1.1177,1.625,1.0811
577.21,304.06,2.0,350.0,70000.0,False,2.909883948632163,1.1177,1.625,1.0448
577.21,304.06,2.0,600.0,120000.0,False,3.096054062132773,1.1177,1.625,1.0256
577.21,304.06,4.0,5.0,2000.0,True,,1.1177,1.4545,
577.21,304.06,4.0,15.0,6000.0,False,2.423093506266969,1.1177,1.4545,2.0
577.21,304.06,4.0,25.0,10000.0,False,2.002781801069878,1.1177,1.4545,1.4286
577.21,304.06,4.0,35.0,14000.0,False,1.1929917724885477,1.1177,1.4545,1.2727
577.21,304.06,4.0,40.0,16000.0,False,1.2547587424052413,1.1177,1.4545,1.2308
577.21,304.06,4.0,50.0,20000.0,False,1.5803663282020561,1.1177,1.4545,1.1765
577.21,304.06,4.0,65.0,26000.0,False,0.9195249431639534,1.1177,1.4545,1.1304
577.21,304.06,4.0,90.0,36000.0,False,1.3007980989076688,1.1177,1.4545,1.0909
577.21,304.06,4.0,130.0,52000.0,False,0.9310014459185804,1.1177,1.4545,1.0612
577.21,304.06,4.0,200.0,80000.0,False,1.0783386057052382,1.1177,1.4545,1.039
577.21,304.06,4.0,350.0,140000.0,False,1.0071233516541718,1.1177,1.4545,1.0219
577.21,304.06,4.0,600.0,240000.0,False,0.8964672683039783,1.1177,1.4545,1.0127
577.21,304.06,8.0,5.0,4000.0,False,1.3629919449023447,1.1177,1.2941,4.0
577.21,304.06,8.0,15.0,12000.0,False,0.5488102080803748,1.1177,1.2941,1.3333
577.21,304.06,8.0,25.0,20000.0,False,0.5394004681427302,1.1177,1.2941,1.1765
577.21,304.06,8.0,35.0,28000.0,False,0.433753631997428,1.1177,1.2941,1.12
577.21,304.06,8.0,40.0,32000.0,False,0.44034807622520683,1.1177,1.2941,1.1034
577.21,304.06,8.0,50.0,40000.0,False,0.46509705362953074,1.1177,1.2941,1.0811
577.21,304.06,8.0,65.0,52000.0,False,0.36223350829082457,1.1177,1.2941,1.0612
577.21,304.06,8.0,90.0,72000.0,False,0.4604120919715145,1.1177,1.2941,1.0435
577.21,304.06,8.0,130.0,104000.0,False,0.45979479712041005,1.1177,1.2941,1.0297
577.21,304.06,8.0,200.0,160000.0,False,0.594713873242488,1.1177,1.2941,1.0191
577.21,304.06,8.0,350.0,280000.0,False,0.37727143619106746,1.1177,1.2941,1.0108
577.21,304.06,8.0,600.0,480000.0,False,0.3709865440867595,1.1177,1.2941,1.0063
590.63,317.48,0.5,5.0,250.0,True,,1.129,1.8696,
590.63,317.48,0.5,15.0,750.0,True,,1.129,1.8696,
590.63,317.48,0.5,25.0,1250.0,True,,1.129,1.8696,
590.63,317.48,0.5,35.0,1750.0,True,,1.129,1.8696,
590.63,317.48,0.5,40.0,2000.0,True,,1.129,1.8696,
590.63,317.48,0.5,50.0,2500.0,True,,1.129,1.8696,
590.63,317.48,0.5,65.0,3250.0,False,298.5890419899504,1.129,1.8696,13.0
590.63,317.48,0.5,90.0,4500.0,False,69.42533526030446,1.129,1.8696,3.0
590.63,317.48,0.5,130.0,6500.0,False,35.07715569464783,1.129,1.8696,1.8571
590.63,317.48,0.5,200.0,10000.0,False,27.52169191585856,1.129,1.8696,1.4286
590.63,317.48,0.5,350.0,17500.0,False,26.78911921167884,1.129,1.8696,1.2069
590.63,317.48,0.5,600.0,30000.0,False,20.085473208439236,1.129,1.8696,1.1111
590.63,317.48,1.0,5.0,500.0,True,,1.129,1.7692,
590.63,317.48,1.0,15.0,1500.0,True,,1.129,1.7692,
590.63,317.48,1.0,25.0,2500.0,True,,1.129,1.7692,
590.63,317.48,1.0,35.0,3500.0,False,38.06944379024304,1.129,1.7692,7.0
590.63,317.48,1.0,40.0,4000.0,False,23.448703030018244,1.129,1.7692,4.0
590.63,317.48,1.0,50.0,5000.0,False,16.789663745962056,1.129,1.7692,2.5
590.63,317.48,1.0,65.0,6500.0,False,9.810285000838789,1.129,1.7692,1.8571
590.63,317.48,1.0,90.0,9000.0,False,6.58101736451018,1.129,1.7692,1.5
590.63,317.48,1.0,130.0,13000.0,False,5.640408847583889,1.129,1.7692,1.3
590.63,317.48,1.0,200.0,20000.0,False,5.633263173308609,1.129,1.7692,1.1765
590.63,317.48,1.0,350.0,35000.0,False,5.195115775282085,1.129,1.7692,1.0938
590.63,317.48,1.0,600.0,60000.0,False,5.948764731446989,1.129,1.7692,1.0526
590.63,317.48,2.0,5.0,1000.0,True,,1.129,1.625,
590.63,317.48,2.0,15.0,3000.0,True,,1.129,1.625,
590.63,317.48,2.0,25.0,5000.0,False,3.722463282059354,1.129,1.625,2.5
590.63,317.48,2.0,35.0,7000.0,False,2.802829539861545,1.129,1.625,1.75
590.63,317.48,2.0,40.0,8000.0,False,2.5353144161868237,1.129,1.625,1.6
590.63,317.48,2.0,50.0,10000.0,False,2.379821958944793,1.129,1.625,1.4286
590.63,317.48,2.0,65.0,13000.0,False,2.821212697549195,1.129,1.625,1.3
590.63,317.48,2.0,90.0,18000.0,False,2.358534869203729,1.129,1.625,1.2
590.63,317.48,2.0,130.0,26000.0,False,2.016672038905821,1.129,1.625,1.1304
590.63,317.48,2.0,200.0,40000.0,False,1.7954119824493415,1.129,1.625,1.0811
590.63,317.48,2.0,350.0,70000.0,False,1.74236718024661,1.129,1.625,1.0448
590.63,317.48,2.0,600.0,120000.0,False,1.9172784209913722,1.129,1.625,1.0256
590.63,317.48,4.0,5.0,2000.0,True,,1.129,1.4545,
590.63,317.48,4.0,15.0,6000.0,False,1.3355708780692577,1.129,1.4545,2.0
590.63,317.48,4.0,25.0,10000.0,False,0.7627069487944491,1.129,1.4545,1.4286
590.63,317.48,4.0,35.0,14000.0,False,0.7828771068774659,1.129,1.4545,1.2727
590.63,317.48,4.0,40.0,16000.0,False,0.5551498022927436,1.129,1.4545,1.2308
590.63,317.48,4.0,50.0,20000.0,False,0.7429416874088149,1.129,1.4545,1.1765
590.63,317.48,4.0,65.0,26000.0,False,0.7753125747311327,1.129,1.4545,1.1304
590.63,317.48,4.0,90.0,36000.0,False,0.6399196648773842,1.129,1.4545,1.0909
590.63,317.48,4.0,130.0,52000.0,False,0.8525603784237579,1.129,1.4545,1.0612
590.63,317.48,4.0,200.0,80000.0,False,0.5568951644569285,1.129,1.4545,1.039
590.63,317.48,4.0,350.0,140000.0,False,0.6458834832089914,1.129,1.4545,1.0219
590.63,317.48,4.0,600.0,240000.0,False,0.6161846234956337,1.129,1.4545,1.0127
590.63,317.48,8.0,5.0,4000.0,False,0.9313312209608247,1.129,1.2941,4.0
590.63,317.48,8.0,15.0,12000.0,False,0.3097913540037285,1.129,1.2941,1.3333
590.63,317.48,8.0,25.0,20000.0,False,0.2825766824420732,1.129,1.2941,1.1765
590.63,317.48,8.0,35.0,28000.0,False,0.300632253565363,1.129,1.2941,1.12
590.63,317.48,8.0,40.0,32000.0,False,0.3206870675784094,1.129,1.2941,1.1034
590.63,317.48,8.0,50.0,40000.0,False,0.25544044150642786,1.129,1.2941,1.0811
590.63,317.48,8.0,65.0,52000.0,False,0.28346427562500137,1.129,1.2941,1.0612
590.63,317.48,8.0,90.0,72000.0,False,0.2219961067386285,1.129,1.2941,1.0435
590.63,317.48,8.0,130.0,104000.0,False,0.2730156097810225,1.129,1.2941,1.0297
590.63,317.48,8.0,200.0,160000.0,False,0.21486169742206432,1.129,1.2941,1.0191
590.63,317.48,8.0,350.0,280000.0,False,0.28138852326221026,1.129,1.2941,1.0108
590.63,317.48,8.0,600.0,480000.0,False,0.33136848922112705,1.129,1.2941,1.0063
604.05,330.9,0.5,5.0,250.0,True,,1.1386,1.8696,
604.05,330.9,0.5,15.0,750.0,True,,1.1386,1.8696,
604.05,330.9,0.5,25.0,1250.0,True,,1.1386,1.8696,
604.05,330.9,0.5,35.0,1750.0,True,,1.1386,1.8696,
604.05,330.9,0.5,40.0,2000.0,True,,1.1386,1.8696,
604.05,330.9,0.5,50.0,2500.0,True,,1.1386,1.8696,
604.05,330.9,0.5,65.0,3250.0,False,159.23971231352553,1.1386,1.8696,13.0
604.05,330.9,0.5,90.0,4500.0,False,26.93710441024889,1.1386,1.8696,3.0
604.05,330.9,0.5,130.0,6500.0,False,21.34040417891688,1.1386,1.8696,1.8571
604.05,330.9,0.5,200.0,10000.0,False,21.439395295949176,1.1386,1.8696,1.4286
604.05,330.9,0.5,350.0,17500.0,False,16.359154792656494,1.1386,1.8696,1.2069
604.05,330.9,0.5,600.0,30000.0,False,14.389107154138594,1.1386,1.8696,1.1111
604.05,330.9,1.0,5.0,500.0,True,,1.1386,1.7692,
604.05,330.9,1.0,15.0,1500.0,True,,1.1386,1.7692,
604.05,330.9,1.0,25.0,2500.0,True,,1.1386,1.7692,
604.05,330.9,1.0,35.0,3500.0,False,28.71134327272099,1.1386,1.7692,7.0
604.05,330.9,1.0,40.0,4000.0,False,15.165820662254811,1.1386,1.7692,4.0
604.05,330.9,1.0,50.0,5000.0,False,10.580697898616148,1.1386,1.7692,2.5
604.05,330.9,1.0,65.0,6500.0,False,7.516004183160473,1.1386,1.7692,1.8571
604.05,330.9,1.0,90.0,9000.0,False,6.644583783981958,1.1386,1.7692,1.5
604.05,330.9,1.0,130.0,13000.0,False,4.836859058779508,1.1386,1.7692,1.3
604.05,330.9,1.0,200.0,20000.0,False,4.751164367167164,1.1386,1.7692,1.1765
604.05,330.9,1.0,350.0,35000.0,False,3.682621917026033,1.1386,1.7692,1.0938
604.05,330.9,1.0,600.0,60000.0,False,3.3911057592259395,1.1386,1.7692,1.0526
604.05,330.9,2.0,5.0,1000.0,True,,1.1386,1.625,
604.05,330.9,2.0,15.0,3000.0,True,,1.1386,1.625,
604.05,330.9,2.0,25.0,5000.0,False,3.5033959160018493,1.1386,1.625,2.5
604.05,330.9,2.0,35.0,7000.0,False,1.9610369142960529,1.1386,1.625,1.75
